"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"04/06/2018 01:00:00 - 04/06/2018 02:00:00","BZN|DK1","Without Sequence","33.10","",""
"04/06/2018 02:00:00 - 04/06/2018 03:00:00","BZN|DK1","Without Sequence","32.40","",""
"04/06/2018 03:00:00 - 04/06/2018 04:00:00","BZN|DK1","Without Sequence","31.44","",""
"04/06/2018 04:00:00 - 04/06/2018 05:00:00","BZN|DK1","Without Sequence","30.85","",""
"04/06/2018 05:00:00 - 04/06/2018 06:00:00","BZN|DK1","Without Sequence","35.66","",""
"04/06/2018 06:00:00 - 04/06/2018 07:00:00","BZN|DK1","Without Sequence","45.81","",""
"04/06/2018 07:00:00 - 04/06/2018 08:00:00","BZN|DK1","Without Sequence","46.11","",""
"04/06/2018 08:00:00 - 04/06/2018 09:00:00","BZN|DK1","Without Sequence","45.66","",""
"04/06/2018 09:00:00 - 04/06/2018 10:00:00","BZN|DK1","Without Sequence","45.77","",""
"04/06/2018 10:00:00 - 04/06/2018 11:00:00","BZN|DK1","Without Sequence","45.81","",""
"04/06/2018 11:00:00 - 04/06/2018 12:00:00","BZN|DK1","Without Sequence","45.60","",""
"04/06/2018 12:00:00 - 04/06/2018 13:00:00","BZN|DK1","Without Sequence","45.58","",""
"04/06/2018 13:00:00 - 04/06/2018 14:00:00","BZN|DK1","Without Sequence","45.30","",""
"04/06/2018 14:00:00 - 04/06/2018 15:00:00","BZN|DK1","Without Sequence","45.19","",""
"04/06/2018 15:00:00 - 04/06/2018 16:00:00","BZN|DK1","Without Sequence","45.06","",""
"04/06/2018 16:00:00 - 04/06/2018 17:00:00","BZN|DK1","Without Sequence","44.77","",""
"04/06/2018 17:00:00 - 04/06/2018 18:00:00","BZN|DK1","Without Sequence","45.52","",""
"04/06/2018 18:00:00 - 04/06/2018 19:00:00","BZN|DK1","Without Sequence","46.07","",""
"04/06/2018 19:00:00 - 04/06/2018 20:00:00","BZN|DK1","Without Sequence","45.99","",""
"04/06/2018 20:00:00 - 04/06/2018 21:00:00","BZN|DK1","Without Sequence","45.63","",""
"04/06/2018 21:00:00 - 04/06/2018 22:00:00","BZN|DK1","Without Sequence","45.39","",""
"04/06/2018 22:00:00 - 04/06/2018 23:00:00","BZN|DK1","Without Sequence","45.27","",""
"04/06/2018 23:00:00 - 05/06/2018 00:00:00","BZN|DK1","Without Sequence","43.07","",""
"05/06/2018 00:00:00 - 05/06/2018 01:00:00","BZN|DK1","Without Sequence","42.66","",""
"05/06/2018 01:00:00 - 05/06/2018 02:00:00","BZN|DK1","Without Sequence","41.01","",""
"05/06/2018 02:00:00 - 05/06/2018 03:00:00","BZN|DK1","Without Sequence","39.44","",""
"05/06/2018 03:00:00 - 05/06/2018 04:00:00","BZN|DK1","Without Sequence","39.35","",""
"05/06/2018 04:00:00 - 05/06/2018 05:00:00","BZN|DK1","Without Sequence","39.05","",""
"05/06/2018 05:00:00 - 05/06/2018 06:00:00","BZN|DK1","Without Sequence","41.63","",""
"05/06/2018 06:00:00 - 05/06/2018 07:00:00","BZN|DK1","Without Sequence","45.83","",""
"05/06/2018 07:00:00 - 05/06/2018 08:00:00","BZN|DK1","Without Sequence","46.81","",""
"05/06/2018 08:00:00 - 05/06/2018 09:00:00","BZN|DK1","Without Sequence","46.87","",""
"05/06/2018 09:00:00 - 05/06/2018 10:00:00","BZN|DK1","Without Sequence","46.93","",""
"05/06/2018 10:00:00 - 05/06/2018 11:00:00","BZN|DK1","Without Sequence","47.10","",""
"05/06/2018 11:00:00 - 05/06/2018 12:00:00","BZN|DK1","Without Sequence","47.34","",""
"05/06/2018 12:00:00 - 05/06/2018 13:00:00","BZN|DK1","Without Sequence","47.22","",""
"05/06/2018 13:00:00 - 05/06/2018 14:00:00","BZN|DK1","Without Sequence","46.78","",""
"05/06/2018 14:00:00 - 05/06/2018 15:00:00","BZN|DK1","Without Sequence","46.44","",""
"05/06/2018 15:00:00 - 05/06/2018 16:00:00","BZN|DK1","Without Sequence","46.68","",""
"05/06/2018 16:00:00 - 05/06/2018 17:00:00","BZN|DK1","Without Sequence","46.51","",""
"05/06/2018 17:00:00 - 05/06/2018 18:00:00","BZN|DK1","Without Sequence","53.63","",""
"05/06/2018 18:00:00 - 05/06/2018 19:00:00","BZN|DK1","Without Sequence","59.46","",""
"05/06/2018 19:00:00 - 05/06/2018 20:00:00","BZN|DK1","Without Sequence","65.60","",""
"05/06/2018 20:00:00 - 05/06/2018 21:00:00","BZN|DK1","Without Sequence","60.04","",""
"05/06/2018 21:00:00 - 05/06/2018 22:00:00","BZN|DK1","Without Sequence","52.89","",""
"05/06/2018 22:00:00 - 05/06/2018 23:00:00","BZN|DK1","Without Sequence","50.23","",""
"05/06/2018 23:00:00 - 06/06/2018 00:00:00","BZN|DK1","Without Sequence","44.93","",""
"06/06/2018 00:00:00 - 06/06/2018 01:00:00","BZN|DK1","Without Sequence","44.99","",""
"06/06/2018 01:00:00 - 06/06/2018 02:00:00","BZN|DK1","Without Sequence","41.16","",""
"06/06/2018 02:00:00 - 06/06/2018 03:00:00","BZN|DK1","Without Sequence","40.05","",""
"06/06/2018 03:00:00 - 06/06/2018 04:00:00","BZN|DK1","Without Sequence","41.62","",""
"06/06/2018 04:00:00 - 06/06/2018 05:00:00","BZN|DK1","Without Sequence","38.25","",""
"06/06/2018 05:00:00 - 06/06/2018 06:00:00","BZN|DK1","Without Sequence","40.03","",""
"06/06/2018 06:00:00 - 06/06/2018 07:00:00","BZN|DK1","Without Sequence","46.84","",""
"06/06/2018 07:00:00 - 06/06/2018 08:00:00","BZN|DK1","Without Sequence","59.07","",""
"06/06/2018 08:00:00 - 06/06/2018 09:00:00","BZN|DK1","Without Sequence","65.00","",""
"06/06/2018 09:00:00 - 06/06/2018 10:00:00","BZN|DK1","Without Sequence","57.93","",""
"06/06/2018 10:00:00 - 06/06/2018 11:00:00","BZN|DK1","Without Sequence","50.97","",""
"06/06/2018 11:00:00 - 06/06/2018 12:00:00","BZN|DK1","Without Sequence","49.99","",""
"06/06/2018 12:00:00 - 06/06/2018 13:00:00","BZN|DK1","Without Sequence","47.83","",""
"06/06/2018 13:00:00 - 06/06/2018 14:00:00","BZN|DK1","Without Sequence","47.14","",""
"06/06/2018 14:00:00 - 06/06/2018 15:00:00","BZN|DK1","Without Sequence","47.16","",""
"06/06/2018 15:00:00 - 06/06/2018 16:00:00","BZN|DK1","Without Sequence","47.51","",""
"06/06/2018 16:00:00 - 06/06/2018 17:00:00","BZN|DK1","Without Sequence","49.94","",""
"06/06/2018 17:00:00 - 06/06/2018 18:00:00","BZN|DK1","Without Sequence","52.19","",""
"06/06/2018 18:00:00 - 06/06/2018 19:00:00","BZN|DK1","Without Sequence","61.25","",""
"06/06/2018 19:00:00 - 06/06/2018 20:00:00","BZN|DK1","Without Sequence","63.31","",""
"06/06/2018 20:00:00 - 06/06/2018 21:00:00","BZN|DK1","Without Sequence","59.45","",""
"06/06/2018 21:00:00 - 06/06/2018 22:00:00","BZN|DK1","Without Sequence","50.93","",""
"06/06/2018 22:00:00 - 06/06/2018 23:00:00","BZN|DK1","Without Sequence","47.43","",""
"06/06/2018 23:00:00 - 07/06/2018 00:00:00","BZN|DK1","Without Sequence","44.96","",""
"07/06/2018 00:00:00 - 07/06/2018 01:00:00","BZN|DK1","Without Sequence","39.71","",""
"07/06/2018 01:00:00 - 07/06/2018 02:00:00","BZN|DK1","Without Sequence","41.76","",""
"07/06/2018 02:00:00 - 07/06/2018 03:00:00","BZN|DK1","Without Sequence","41.03","",""
"07/06/2018 03:00:00 - 07/06/2018 04:00:00","BZN|DK1","Without Sequence","40.75","",""
"07/06/2018 04:00:00 - 07/06/2018 05:00:00","BZN|DK1","Without Sequence","38.25","",""
"07/06/2018 05:00:00 - 07/06/2018 06:00:00","BZN|DK1","Without Sequence","39.99","",""
"07/06/2018 06:00:00 - 07/06/2018 07:00:00","BZN|DK1","Without Sequence","46.98","",""
"07/06/2018 07:00:00 - 07/06/2018 08:00:00","BZN|DK1","Without Sequence","57.00","",""
"07/06/2018 08:00:00 - 07/06/2018 09:00:00","BZN|DK1","Without Sequence","60.95","",""
"07/06/2018 09:00:00 - 07/06/2018 10:00:00","BZN|DK1","Without Sequence","57.97","",""
"07/06/2018 10:00:00 - 07/06/2018 11:00:00","BZN|DK1","Without Sequence","51.86","",""
"07/06/2018 11:00:00 - 07/06/2018 12:00:00","BZN|DK1","Without Sequence","48.91","",""
"07/06/2018 12:00:00 - 07/06/2018 13:00:00","BZN|DK1","Without Sequence","47.70","",""
"07/06/2018 13:00:00 - 07/06/2018 14:00:00","BZN|DK1","Without Sequence","47.78","",""
"07/06/2018 14:00:00 - 07/06/2018 15:00:00","BZN|DK1","Without Sequence","47.85","",""
"07/06/2018 15:00:00 - 07/06/2018 16:00:00","BZN|DK1","Without Sequence","48.63","",""
"07/06/2018 16:00:00 - 07/06/2018 17:00:00","BZN|DK1","Without Sequence","54.23","",""
"07/06/2018 17:00:00 - 07/06/2018 18:00:00","BZN|DK1","Without Sequence","57.94","",""
"07/06/2018 18:00:00 - 07/06/2018 19:00:00","BZN|DK1","Without Sequence","59.01","",""
"07/06/2018 19:00:00 - 07/06/2018 20:00:00","BZN|DK1","Without Sequence","62.64","",""
"07/06/2018 20:00:00 - 07/06/2018 21:00:00","BZN|DK1","Without Sequence","58.35","",""
"07/06/2018 21:00:00 - 07/06/2018 22:00:00","BZN|DK1","Without Sequence","52.97","",""
"07/06/2018 22:00:00 - 07/06/2018 23:00:00","BZN|DK1","Without Sequence","50.97","",""
"07/06/2018 23:00:00 - 08/06/2018 00:00:00","BZN|DK1","Without Sequence","46.82","",""
"08/06/2018 00:00:00 - 08/06/2018 01:00:00","BZN|DK1","Without Sequence","43.02","",""
"08/06/2018 01:00:00 - 08/06/2018 02:00:00","BZN|DK1","Without Sequence","43.40","",""
"08/06/2018 02:00:00 - 08/06/2018 03:00:00","BZN|DK1","Without Sequence","42.82","",""
"08/06/2018 03:00:00 - 08/06/2018 04:00:00","BZN|DK1","Without Sequence","43.98","",""
"08/06/2018 04:00:00 - 08/06/2018 05:00:00","BZN|DK1","Without Sequence","44.01","",""
"08/06/2018 05:00:00 - 08/06/2018 06:00:00","BZN|DK1","Without Sequence","41.97","",""
"08/06/2018 06:00:00 - 08/06/2018 07:00:00","BZN|DK1","Without Sequence","48.93","",""
"08/06/2018 07:00:00 - 08/06/2018 08:00:00","BZN|DK1","Without Sequence","57.09","",""
"08/06/2018 08:00:00 - 08/06/2018 09:00:00","BZN|DK1","Without Sequence","63.52","",""
"08/06/2018 09:00:00 - 08/06/2018 10:00:00","BZN|DK1","Without Sequence","56.91","",""
"08/06/2018 10:00:00 - 08/06/2018 11:00:00","BZN|DK1","Without Sequence","54.13","",""
"08/06/2018 11:00:00 - 08/06/2018 12:00:00","BZN|DK1","Without Sequence","53.05","",""
"08/06/2018 12:00:00 - 08/06/2018 13:00:00","BZN|DK1","Without Sequence","49.54","",""
"08/06/2018 13:00:00 - 08/06/2018 14:00:00","BZN|DK1","Without Sequence","49.55","",""
"08/06/2018 14:00:00 - 08/06/2018 15:00:00","BZN|DK1","Without Sequence","49.09","",""
"08/06/2018 15:00:00 - 08/06/2018 16:00:00","BZN|DK1","Without Sequence","48.32","",""
"08/06/2018 16:00:00 - 08/06/2018 17:00:00","BZN|DK1","Without Sequence","48.45","",""
"08/06/2018 17:00:00 - 08/06/2018 18:00:00","BZN|DK1","Without Sequence","50.47","",""
"08/06/2018 18:00:00 - 08/06/2018 19:00:00","BZN|DK1","Without Sequence","54.66","",""
"08/06/2018 19:00:00 - 08/06/2018 20:00:00","BZN|DK1","Without Sequence","54.98","",""
"08/06/2018 20:00:00 - 08/06/2018 21:00:00","BZN|DK1","Without Sequence","53.09","",""
"08/06/2018 21:00:00 - 08/06/2018 22:00:00","BZN|DK1","Without Sequence","49.67","",""
"08/06/2018 22:00:00 - 08/06/2018 23:00:00","BZN|DK1","Without Sequence","50.37","",""
"08/06/2018 23:00:00 - 09/06/2018 00:00:00","BZN|DK1","Without Sequence","48.45","",""
"09/06/2018 00:00:00 - 09/06/2018 01:00:00","BZN|DK1","Without Sequence","45.07","",""
"09/06/2018 01:00:00 - 09/06/2018 02:00:00","BZN|DK1","Without Sequence","41.79","",""
"09/06/2018 02:00:00 - 09/06/2018 03:00:00","BZN|DK1","Without Sequence","42.63","",""
"09/06/2018 03:00:00 - 09/06/2018 04:00:00","BZN|DK1","Without Sequence","42.01","",""
"09/06/2018 04:00:00 - 09/06/2018 05:00:00","BZN|DK1","Without Sequence","40.87","",""
"09/06/2018 05:00:00 - 09/06/2018 06:00:00","BZN|DK1","Without Sequence","41.94","",""
"09/06/2018 06:00:00 - 09/06/2018 07:00:00","BZN|DK1","Without Sequence","45.17","",""
"09/06/2018 07:00:00 - 09/06/2018 08:00:00","BZN|DK1","Without Sequence","46.76","",""
"09/06/2018 08:00:00 - 09/06/2018 09:00:00","BZN|DK1","Without Sequence","47.20","",""
"09/06/2018 09:00:00 - 09/06/2018 10:00:00","BZN|DK1","Without Sequence","47.69","",""
"09/06/2018 10:00:00 - 09/06/2018 11:00:00","BZN|DK1","Without Sequence","47.73","",""
"09/06/2018 11:00:00 - 09/06/2018 12:00:00","BZN|DK1","Without Sequence","47.61","",""
"09/06/2018 12:00:00 - 09/06/2018 13:00:00","BZN|DK1","Without Sequence","47.19","",""
"09/06/2018 13:00:00 - 09/06/2018 14:00:00","BZN|DK1","Without Sequence","46.49","",""
"09/06/2018 14:00:00 - 09/06/2018 15:00:00","BZN|DK1","Without Sequence","45.77","",""
"09/06/2018 15:00:00 - 09/06/2018 16:00:00","BZN|DK1","Without Sequence","45.39","",""
"09/06/2018 16:00:00 - 09/06/2018 17:00:00","BZN|DK1","Without Sequence","46.32","",""
"09/06/2018 17:00:00 - 09/06/2018 18:00:00","BZN|DK1","Without Sequence","47.22","",""
"09/06/2018 18:00:00 - 09/06/2018 19:00:00","BZN|DK1","Without Sequence","48.48","",""
"09/06/2018 19:00:00 - 09/06/2018 20:00:00","BZN|DK1","Without Sequence","48.96","",""
"09/06/2018 20:00:00 - 09/06/2018 21:00:00","BZN|DK1","Without Sequence","48.91","",""
"09/06/2018 21:00:00 - 09/06/2018 22:00:00","BZN|DK1","Without Sequence","48.03","",""
"09/06/2018 22:00:00 - 09/06/2018 23:00:00","BZN|DK1","Without Sequence","48.00","",""
"09/06/2018 23:00:00 - 10/06/2018 00:00:00","BZN|DK1","Without Sequence","44.64","",""
"10/06/2018 00:00:00 - 10/06/2018 01:00:00","BZN|DK1","Without Sequence","45.46","",""
"10/06/2018 01:00:00 - 10/06/2018 02:00:00","BZN|DK1","Without Sequence","43.95","",""
"10/06/2018 02:00:00 - 10/06/2018 03:00:00","BZN|DK1","Without Sequence","43.31","",""
"10/06/2018 03:00:00 - 10/06/2018 04:00:00","BZN|DK1","Without Sequence","42.19","",""
"10/06/2018 04:00:00 - 10/06/2018 05:00:00","BZN|DK1","Without Sequence","42.08","",""
"10/06/2018 05:00:00 - 10/06/2018 06:00:00","BZN|DK1","Without Sequence","42.92","",""
"10/06/2018 06:00:00 - 10/06/2018 07:00:00","BZN|DK1","Without Sequence","44.20","",""
"10/06/2018 07:00:00 - 10/06/2018 08:00:00","BZN|DK1","Without Sequence","45.50","",""
"10/06/2018 08:00:00 - 10/06/2018 09:00:00","BZN|DK1","Without Sequence","46.41","",""
"10/06/2018 09:00:00 - 10/06/2018 10:00:00","BZN|DK1","Without Sequence","46.48","",""
"10/06/2018 10:00:00 - 10/06/2018 11:00:00","BZN|DK1","Without Sequence","47.22","",""
"10/06/2018 11:00:00 - 10/06/2018 12:00:00","BZN|DK1","Without Sequence","47.42","",""
"10/06/2018 12:00:00 - 10/06/2018 13:00:00","BZN|DK1","Without Sequence","47.34","",""
"10/06/2018 13:00:00 - 10/06/2018 14:00:00","BZN|DK1","Without Sequence","47.01","",""
"10/06/2018 14:00:00 - 10/06/2018 15:00:00","BZN|DK1","Without Sequence","46.04","",""
"10/06/2018 15:00:00 - 10/06/2018 16:00:00","BZN|DK1","Without Sequence","45.47","",""
"10/06/2018 16:00:00 - 10/06/2018 17:00:00","BZN|DK1","Without Sequence","45.96","",""
"10/06/2018 17:00:00 - 10/06/2018 18:00:00","BZN|DK1","Without Sequence","46.90","",""
"10/06/2018 18:00:00 - 10/06/2018 19:00:00","BZN|DK1","Without Sequence","46.36","",""
"10/06/2018 19:00:00 - 10/06/2018 20:00:00","BZN|DK1","Without Sequence","49.93","",""
"10/06/2018 20:00:00 - 10/06/2018 21:00:00","BZN|DK1","Without Sequence","49.97","",""
"10/06/2018 21:00:00 - 10/06/2018 22:00:00","BZN|DK1","Without Sequence","49.90","",""
"10/06/2018 22:00:00 - 10/06/2018 23:00:00","BZN|DK1","Without Sequence","49.94","",""
"10/06/2018 23:00:00 - 11/06/2018 00:00:00","BZN|DK1","Without Sequence","46.65","",""
"11/06/2018 00:00:00 - 11/06/2018 01:00:00","BZN|DK1","Without Sequence","39.55","",""
"11/06/2018 01:00:00 - 11/06/2018 02:00:00","BZN|DK1","Without Sequence","38.37","",""
"11/06/2018 02:00:00 - 11/06/2018 03:00:00","BZN|DK1","Without Sequence","37.43","",""
"11/06/2018 03:00:00 - 11/06/2018 04:00:00","BZN|DK1","Without Sequence","37.56","",""
"11/06/2018 04:00:00 - 11/06/2018 05:00:00","BZN|DK1","Without Sequence","37.38","",""
"11/06/2018 05:00:00 - 11/06/2018 06:00:00","BZN|DK1","Without Sequence","38.56","",""
"11/06/2018 06:00:00 - 11/06/2018 07:00:00","BZN|DK1","Without Sequence","49.40","",""
"11/06/2018 07:00:00 - 11/06/2018 08:00:00","BZN|DK1","Without Sequence","56.87","",""
"11/06/2018 08:00:00 - 11/06/2018 09:00:00","BZN|DK1","Without Sequence","49.27","",""
"11/06/2018 09:00:00 - 11/06/2018 10:00:00","BZN|DK1","Without Sequence","48.82","",""
"11/06/2018 10:00:00 - 11/06/2018 11:00:00","BZN|DK1","Without Sequence","48.74","",""
"11/06/2018 11:00:00 - 11/06/2018 12:00:00","BZN|DK1","Without Sequence","48.43","",""
"11/06/2018 12:00:00 - 11/06/2018 13:00:00","BZN|DK1","Without Sequence","48.04","",""
"11/06/2018 13:00:00 - 11/06/2018 14:00:00","BZN|DK1","Without Sequence","47.73","",""
"11/06/2018 14:00:00 - 11/06/2018 15:00:00","BZN|DK1","Without Sequence","47.58","",""
"11/06/2018 15:00:00 - 11/06/2018 16:00:00","BZN|DK1","Without Sequence","47.65","",""
"11/06/2018 16:00:00 - 11/06/2018 17:00:00","BZN|DK1","Without Sequence","46.00","",""
"11/06/2018 17:00:00 - 11/06/2018 18:00:00","BZN|DK1","Without Sequence","49.71","",""
"11/06/2018 18:00:00 - 11/06/2018 19:00:00","BZN|DK1","Without Sequence","48.84","",""
"11/06/2018 19:00:00 - 11/06/2018 20:00:00","BZN|DK1","Without Sequence","48.54","",""
"11/06/2018 20:00:00 - 11/06/2018 21:00:00","BZN|DK1","Without Sequence","47.80","",""
"11/06/2018 21:00:00 - 11/06/2018 22:00:00","BZN|DK1","Without Sequence","47.59","",""
"11/06/2018 22:00:00 - 11/06/2018 23:00:00","BZN|DK1","Without Sequence","47.53","",""
"11/06/2018 23:00:00 - 12/06/2018 00:00:00","BZN|DK1","Without Sequence","45.06","",""
"12/06/2018 00:00:00 - 12/06/2018 01:00:00","BZN|DK1","Without Sequence","40.93","",""
"12/06/2018 01:00:00 - 12/06/2018 02:00:00","BZN|DK1","Without Sequence","39.48","",""
"12/06/2018 02:00:00 - 12/06/2018 03:00:00","BZN|DK1","Without Sequence","38.54","",""
"12/06/2018 03:00:00 - 12/06/2018 04:00:00","BZN|DK1","Without Sequence","39.95","",""
"12/06/2018 04:00:00 - 12/06/2018 05:00:00","BZN|DK1","Without Sequence","37.34","",""
"12/06/2018 05:00:00 - 12/06/2018 06:00:00","BZN|DK1","Without Sequence","38.02","",""
"12/06/2018 06:00:00 - 12/06/2018 07:00:00","BZN|DK1","Without Sequence","44.02","",""
"12/06/2018 07:00:00 - 12/06/2018 08:00:00","BZN|DK1","Without Sequence","56.11","",""
"12/06/2018 08:00:00 - 12/06/2018 09:00:00","BZN|DK1","Without Sequence","59.46","",""
"12/06/2018 09:00:00 - 12/06/2018 10:00:00","BZN|DK1","Without Sequence","59.27","",""
"12/06/2018 10:00:00 - 12/06/2018 11:00:00","BZN|DK1","Without Sequence","56.96","",""
"12/06/2018 11:00:00 - 12/06/2018 12:00:00","BZN|DK1","Without Sequence","59.17","",""
"12/06/2018 12:00:00 - 12/06/2018 13:00:00","BZN|DK1","Without Sequence","58.15","",""
"12/06/2018 13:00:00 - 12/06/2018 14:00:00","BZN|DK1","Without Sequence","56.52","",""
"12/06/2018 14:00:00 - 12/06/2018 15:00:00","BZN|DK1","Without Sequence","53.90","",""
"12/06/2018 15:00:00 - 12/06/2018 16:00:00","BZN|DK1","Without Sequence","51.50","",""
"12/06/2018 16:00:00 - 12/06/2018 17:00:00","BZN|DK1","Without Sequence","50.98","",""
"12/06/2018 17:00:00 - 12/06/2018 18:00:00","BZN|DK1","Without Sequence","51.62","",""
"12/06/2018 18:00:00 - 12/06/2018 19:00:00","BZN|DK1","Without Sequence","52.93","",""
"12/06/2018 19:00:00 - 12/06/2018 20:00:00","BZN|DK1","Without Sequence","54.08","",""
"12/06/2018 20:00:00 - 12/06/2018 21:00:00","BZN|DK1","Without Sequence","52.78","",""
"12/06/2018 21:00:00 - 12/06/2018 22:00:00","BZN|DK1","Without Sequence","48.94","",""
"12/06/2018 22:00:00 - 12/06/2018 23:00:00","BZN|DK1","Without Sequence","50.29","",""
"12/06/2018 23:00:00 - 13/06/2018 00:00:00","BZN|DK1","Without Sequence","46.27","",""
"13/06/2018 00:00:00 - 13/06/2018 01:00:00","BZN|DK1","Without Sequence","39.50","",""
"13/06/2018 01:00:00 - 13/06/2018 02:00:00","BZN|DK1","Without Sequence","38.40","",""
"13/06/2018 02:00:00 - 13/06/2018 03:00:00","BZN|DK1","Without Sequence","42.39","",""
"13/06/2018 03:00:00 - 13/06/2018 04:00:00","BZN|DK1","Without Sequence","41.97","",""
"13/06/2018 04:00:00 - 13/06/2018 05:00:00","BZN|DK1","Without Sequence","41.56","",""
"13/06/2018 05:00:00 - 13/06/2018 06:00:00","BZN|DK1","Without Sequence","39.90","",""
"13/06/2018 06:00:00 - 13/06/2018 07:00:00","BZN|DK1","Without Sequence","44.44","",""
"13/06/2018 07:00:00 - 13/06/2018 08:00:00","BZN|DK1","Without Sequence","54.05","",""
"13/06/2018 08:00:00 - 13/06/2018 09:00:00","BZN|DK1","Without Sequence","55.77","",""
"13/06/2018 09:00:00 - 13/06/2018 10:00:00","BZN|DK1","Without Sequence","54.68","",""
"13/06/2018 10:00:00 - 13/06/2018 11:00:00","BZN|DK1","Without Sequence","54.94","",""
"13/06/2018 11:00:00 - 13/06/2018 12:00:00","BZN|DK1","Without Sequence","55.00","",""
"13/06/2018 12:00:00 - 13/06/2018 13:00:00","BZN|DK1","Without Sequence","53.03","",""
"13/06/2018 13:00:00 - 13/06/2018 14:00:00","BZN|DK1","Without Sequence","59.63","",""
"13/06/2018 14:00:00 - 13/06/2018 15:00:00","BZN|DK1","Without Sequence","55.40","",""
"13/06/2018 15:00:00 - 13/06/2018 16:00:00","BZN|DK1","Without Sequence","52.41","",""
"13/06/2018 16:00:00 - 13/06/2018 17:00:00","BZN|DK1","Without Sequence","49.27","",""
"13/06/2018 17:00:00 - 13/06/2018 18:00:00","BZN|DK1","Without Sequence","49.03","",""
"13/06/2018 18:00:00 - 13/06/2018 19:00:00","BZN|DK1","Without Sequence","51.96","",""
"13/06/2018 19:00:00 - 13/06/2018 20:00:00","BZN|DK1","Without Sequence","53.06","",""
"13/06/2018 20:00:00 - 13/06/2018 21:00:00","BZN|DK1","Without Sequence","52.91","",""
"13/06/2018 21:00:00 - 13/06/2018 22:00:00","BZN|DK1","Without Sequence","52.97","",""
"13/06/2018 22:00:00 - 13/06/2018 23:00:00","BZN|DK1","Without Sequence","51.24","",""
"13/06/2018 23:00:00 - 14/06/2018 00:00:00","BZN|DK1","Without Sequence","46.91","",""
"14/06/2018 00:00:00 - 14/06/2018 01:00:00","BZN|DK1","Without Sequence","46.69","",""
"14/06/2018 01:00:00 - 14/06/2018 02:00:00","BZN|DK1","Without Sequence","40.00","",""
"14/06/2018 02:00:00 - 14/06/2018 03:00:00","BZN|DK1","Without Sequence","43.65","",""
"14/06/2018 03:00:00 - 14/06/2018 04:00:00","BZN|DK1","Without Sequence","42.98","",""
"14/06/2018 04:00:00 - 14/06/2018 05:00:00","BZN|DK1","Without Sequence","43.08","",""
"14/06/2018 05:00:00 - 14/06/2018 06:00:00","BZN|DK1","Without Sequence","44.90","",""
